Stock,Ticker,current_price,forecasted_price,forecasted_price_change,percent_change,current_volatility,forecasted_volatility,forecasted_volatility_change,model_error_last_week,model_mda_last_week
CBOE,Cboe Global Markets,191.72000122070312,178.27996470746916,-13.440036513233963,-7.010242242676673,0.0164092396238105,0.0127795817944975,-49.897497409041165,174.62095363229403,57.14285714285714
CBRE,CBRE Group,90.97000122070312,87.13124399949265,-3.8387572212104715,-4.219805616905763,0.0077652040124151,0.0210667983593878,66.95873338599485,83.63620590213928,71.42857142857143
CDW,CDW,241.7899932861328,229.40270189900207,-12.387291387130745,-5.123161309852761,0.0052606262142295,0.0158095652477847,520.8190155136816,224.35117498215035,57.14285714285714
CE,Celanese,149.3699951171875,141.27882841171723,-8.091166705470272,-5.416862134274281,0.0063656349928533,0.0199987223909372,57.21462544452183,141.87038273656938,57.14285714285714
COR,Cencora,232.3600006103516,220.18233882890166,-12.177661781449928,-5.24085976478837,0.0060882904237941,0.0124594144082025,777.6983905668843,221.0447657448057,71.42857142857143
CNC,Centene Corporation,79.29000091552734,76.73504728096657,-2.554953634560775,-3.222289828553197,0.0009596528191473,0.0167501970797117,179.49598578003685,74.46138039529744,85.71428571428571
CNP,CenterPoint Energy,27.790000915527344,27.817089942033004,0.02708902650566003,0.09747760206270575,0.0025399015903758,0.0123034571104462,-15.991565027257233,27.09206077796781,28.57142857142857
CF,CF Industries,77.19000244140625,77.17250950506592,-0.01749293634033222,-0.02266217876286614,0.0128946647095713,0.0171703921695251,72.57154439130181,76.34566708702644,28.57142857142857
CHRW,CH Robinson,71.63999938964844,83.71255868125229,12.072559291603852,16.851702113984476,0.0080551288562519,0.0196252851476885,35.9723804741912,84.39383648184923,57.14285714285714
CRL,Charles River Laboratories,238.94000244140625,234.6680897655594,-4.271912675846863,-1.7878599783200544,0.0163256294786142,0.0257797711414622,7.603791211477096,220.81032923984506,57.14285714285714
SCHW,Charles Schwab Corporation,63.58000183105469,63.62934027939186,0.04933844833717416,0.07760057709384265,0.0065405061827919,0.0211146745155776,39.353987946415565,63.05575517090487,14.285714285714285
CHTR,Charter Communications,295.1300048828125,327.3494922072571,32.21948732444457,10.91704902632248,0.0078677155385094,0.0216481866383356,-10.304632765546124,333.2811705085193,57.14285714285714
CVX,Chevron Corporation,154.0,148.08264580022706,-5.917354199772944,-3.842437792060353,0.0036646424881678,0.0150981867661094,59.46495202258567,147.63422862671058,71.42857142857143
CMG,Chipotle Mexican Grill,2580.199951171875,2378.763710525088,-201.43624064678716,-7.8070011804821124,0.0003272373639421,0.0179926495604147,784.4027589171878,2351.482879161442,28.57142857142857
CB,Chubb Limited,250.50999450683597,242.44403154587403,-8.06596296096194,-3.219816828801948,0.0006491915299417,0.0104545252855938,101.78244113106128,239.13886746681916,57.14285714285714
CHD,Church & Dwight,98.0500030517578,94.50495766890869,-3.5450453828491106,-3.6155484676301155,0.0008760882321603,0.0130249460801271,527.0529789223316,94.04932238757661,28.57142857142857
CI,Cigna,341.3500061035156,327.7403490664856,-13.609657037030047,-3.987009460577794,0.0033901676255235,0.0175854334106454,381.2819194737396,315.594965636092,100.0
CINF,Cincinnati Financial,110.94000244140624,106.53991582983627,-4.400086611569961,-3.966185789380975,0.0023714374571171,0.0166624429308476,113.27156422565095,105.20836543610555,71.42857142857143
CTAS,Cintas,614.6400146484375,597.9679922878702,-16.672022360567325,-2.7124856766937646,0.0072560624697549,0.0113924198027873,145.91711536059847,599.3080319747539,42.857142857142854
CSCO,Cisco,48.27999877929688,48.76145216050251,0.4814533812056254,0.9972108396408642,0.0066536323432293,0.0143192891086827,172.0938556361742,48.163991626042495,42.857142857142854
C,Citigroup,55.41999816894531,52.2170673661602,-3.2029308027851116,-5.779377316147006,0.0119361521862306,0.016882116403975,99.56359333716354,51.26453378809724,28.57142857142857
CFG,Citizens Financial Group,31.3700008392334,31.799057788012924,0.42905694877952527,1.3677301157190862,0.0002483367988363,0.0218076327239602,10762.10361882469,31.614246163753077,14.285714285714285
CLX,Clorox,152.24000549316406,147.24403295128135,-4.995972541882708,-3.2816423815138647,0.013740291533733,0.0156522901111172,340.3469455391443,148.43455063654622,28.57142857142857
CME,CME Group,210.9900054931641,199.93489701525328,-11.055108477910807,-5.239636091800085,0.0083863740528314,0.0130587308793949,-25.618136970026217,198.53298867978052,71.42857142857143
CMS,CMS Energy,57.02999877929688,57.263574016392894,0.23357523709601224,0.4095655656594632,0.00358710750153,0.0128149818102421,10.513250900402793,55.58324846320888,57.14285714285714
KO,Coca-Cola Company (The),60.70000076293945,59.240891745700836,-1.4591090172386174,-2.403803952057741,0.0155466329659958,0.0093412564551956,1.9254748867339535,58.315364351639396,28.57142857142857
CTSH,Cognizant,76.73999786376953,72.81650157437134,-3.9234962893981873,-5.112713576514897,0.0041895040802103,0.0145883052551437,60.551263741346126,72.82222499366489,42.857142857142854
CL,Colgate-Palmolive,84.61000061035156,83.03413150527268,-1.5758691050788798,-1.862509270430239,0.0102691885124436,0.0110077034383849,199.01552812986458,82.46813570465508,42.857142857142854
CMCSA,Comcast,41.65999984741211,41.05976861254883,-0.6002312348632799,-1.4407854946273262,0.0167021123115288,0.016675423222389,322.4454125642182,41.37131457683352,28.57142857142857
CMA,Comerica,50.41999816894531,48.68074347840961,-1.7392546905357023,-3.449533426613538,0.0157200366945151,0.0255353077034472,170.33199670962992,48.95737031514743,71.42857142857143
CAG,Conagra Brands,28.479999542236328,28.071160195117535,-0.4088393471187928,-1.4355314385187297,0.0312162601141719,0.0147710612033325,-56.55133805201654,28.321394111764743,57.14285714285714
COP,ConocoPhillips,109.54000091552734,106.95382119906554,-2.5861797164617997,-2.3609454946564705,0.0038732584020379,0.0160513780777088,-42.24775612678132,107.43866129758521,42.857142857142854
ED,Consolidated Edison,87.58000183105469,87.1739037914013,-0.4060980396533864,-0.46368809221626384,0.0093531378658588,0.0120516319295658,95.47882944618203,86.16938716377788,42.857142857142854
STZ,Constellation Brands,245.25999450683597,242.5831660147516,-2.676828492084354,-1.0914248357001186,0.0071730849445484,0.0135621503814794,337.84168605077093,240.79186625948492,28.57142857142857
CEG,Constellation Energy,131.8000030517578,117.75245830844727,-14.047544743310539,-10.65822793478546,0.0052725679093447,0.0191701724739775,242.8589542044708,116.23743890832517,42.857142857142854
COO,CooperCompanies,95.6999969482422,91.17142425169143,-4.528572696550768,-4.732051035487466,0.02506681154735,0.0160097281076283,462.2843381358914,90.61333315093898,57.14285714285714
CPRT,Copart,48.52000045776367,46.82887053358238,-1.6911299241812898,-3.4854285000541307,0.0046507954653376,0.0159779312351438,35.922785838381444,46.294784199318045,28.57142857142857
GLW,Corning Inc.,32.290000915527344,31.950049538308335,-0.33995137721900903,-1.0528069606078458,0.0110249739017191,0.016188880621688,75.06481556105577,31.556891337484462,14.285714285714285
CTVA,Corteva,54.36000061035156,53.42364323931336,-0.9363573710382056,-1.7225117007447177,0.0072504905825263,0.0182446848868624,370.5928767149872,52.25609035373087,71.42857142857143
CSGP,CoStar Group,81.23999786376953,78.70866021739616,-2.531337646373373,-3.1158760622054,0.0120319025691985,0.0192595988527938,-22.486392059688598,79.76087958745752,28.57142857142857
COST,Costco,725.6900024414062,703.1556305287281,-22.534371912678125,-3.105233892828446,0.0021661326895638,0.0110313948881404,158.65961421455373,690.2717621962469,42.857142857142854
CTRA,Coterra,24.6299991607666,24.146511974805602,-0.4834871859609997,-1.9630012279137705,0.0020073016361645,0.0168002016853728,-61.86000312704396,24.068873684804267,42.857142857142854
CCI,Crown Castle,108.91999816894533,107.8258890098079,-1.0941091591374317,-1.0045071405898884,0.0030545983885152,0.017233391915983,36.886218184157656,107.8136904004381,28.57142857142857
CSX,CSX,36.86000061035156,35.51592449023465,-1.3440761201169096,-3.6464354255584213,0.008062207686465,0.0102041602860844,437.5443742049065,34.29415848998551,42.857142857142854
CMI,Cummins,261.8399963378906,242.6838589098358,-19.15613742805482,-7.315970705764463,0.0142275213595585,0.0166626193626292,3.7708179006162164,238.50046826687645,85.71428571428571
CVS,CVS Health,76.30999755859375,74.70250041694412,-1.607497141649631,-2.1065354384467554,0.011883286845181,0.0159457247721675,6.13603389299582,73.0229664057031,57.14285714285714
DHR,Danaher Corporation,247.7700042724609,242.22022148748016,-5.549782784980749,-2.2398929205643134,0.0092833602941762,0.0172637022395843,18.999006847829385,241.36162102438644,57.14285714285714
DRI,Darden Restaurants,165.30999755859375,157.78517964253982,-7.524817916053934,-4.55194363752064,0.0119487355745074,0.0130886733319821,74.98402692078521,158.1718367303493,42.857142857142854
DVA,DaVita Inc.,123.0,110.74971496745026,-12.25028503254974,-9.959581327276211,0.0092300192502102,0.024000876212125,43.42875414524855,107.2122748729259,42.857142857142854
DAY,Dayforce,71.54000091552734,68.8943802977993,-2.645620617728042,-3.6980997817597534,0.0126612337478041,0.0229432259698812,4469.649569953482,67.52807986786287,71.42857142857143
DE,John Deere,357.3800048828125,354.7364613622708,-2.643543520541698,-0.73970101416517,0.0012606590435276,0.0184464232651721,191.8156941359565,374.46729090792843,28.57142857142857
DAL,Delta Air Lines,40.59999847412109,39.34339995202694,-1.2565985220941442,-3.0950703677861338,0.0237518743144839,0.0210835749407426,274.5835229092336,38.87534442343879,71.42857142857143
XRAY,Dentsply Sirona,33.75,32.679544338566586,-1.0704556614334138,-3.171720478321226,0.009442279475675,0.0201775344092679,13.681176442793403,33.41284754581459,42.857142857142854
DVN,Devon Energy,43.40999984741211,44.24098315423906,0.8309833068269512,1.9142670116284055,0.0052206588513105,0.019703425148756,62.49782549903659,44.67654604072241,42.857142857142854
DXCM,Dexcom,117.87000274658205,113.72517535743904,-4.144827389143003,-3.516439545737767,0.0087921481498175,0.0224558367533836,61.8880717926215,116.4575475346071,42.857142857142854
FANG,Diamondback Energy,178.05999755859375,156.70332460586638,-21.356672952727365,-11.99408808578669,0.008936139533356,0.0282641537179333,134.3644479588188,148.95171141747946,71.42857142857143
DLR,Digital Realty,135.05999755859375,136.42431279369507,1.3643152351013157,1.0101549383705772,0.0555093427807243,0.0188190031160283,121.30400285428739,137.3293783041048,57.14285714285714
DFS,Discover Financial,123.72000122070312,108.3952922914734,-15.324708929229729,-12.386605866493731,0.0854308662262741,0.0268000275354777,-73.56384992569267,105.27929746561517,71.42857142857143
DG,Dollar General,142.49000549316406,130.02477072556647,-12.465234767597593,-8.748146738050067,0.0281121562792274,0.0230959104986926,163.60504458283538,128.4115973054651,71.42857142857143
DLTR,Dollar Tree,146.2899932861328,140.36467302450257,-5.925320261630247,-4.0503934196242275,0.0082140124824001,0.02120373739641,15.074977612437257,139.66961616955763,28.57142857142857
D,Dominion Energy,45.34999847412109,46.361940990284616,1.0119425161635291,2.2314058439075644,0.0136357623747933,0.0140443791073107,-37.34261614381366,46.40700749696071,28.57142857142857
DPZ,Domino's,417.1499938964844,406.3420274966797,-10.807966399804684,-2.5909065223399423,0.0031279888778451,0.0190343977772852,35.81086678721759,407.118837681735,57.14285714285714
DOV,Dover Corporation,160.0800018310547,155.04750950048447,-5.032492330570221,-3.1437358027278233,0.0009207122966993,0.0152707593257614,105.31714591962668,152.12162655023823,57.14285714285714
DOW,Dow Inc.,54.709999084472656,54.29508220897522,-0.4149168754974397,-0.758393131860238,0.0138447187013985,0.016484820989857,-28.938803113439,53.197690063317104,57.14285714285714
DHI,DR Horton,143.47000122070312,139.59380157338984,-3.8761996473132854,-2.7017492258541496,0.0312053533513716,0.022479096690621,168.6109495455688,140.3197849955034,42.857142857142854
DTE,DTE Energy,107.63999938964844,107.02553858153685,-0.6144608081115877,-0.5708480226642211,0.0012471651860204,0.0130509840980158,19.016930324546188,104.24363378073339,57.14285714285714
DUK,Duke Energy,91.94000244140624,92.10810060783692,0.16809816643068132,0.1828346334206495,0.0041461292181146,0.0124858199475878,64.98047996567804,89.85418015435721,14.285714285714285
DD,DuPont,67.97000122070312,67.34283347262802,-0.6271677480751094,-0.9227125743880068,0.0049759513131166,0.0198311945429576,22.22269780462037,64.83685386382196,85.71428571428571
EMN,Eastman Chemical Company,84.51000213623047,81.35169335228302,-3.1583087839474473,-3.7372011644920335,0.0051690618891426,0.0182484825857453,16.702088366925388,81.57450979859149,57.14285714285714
ETN,Eaton Corporation,276.0899963378906,253.4392754570221,-22.650720880868533,-8.204107784168906,0.0080746661394557,0.0164666295247169,157.76972531842165,250.82227851579378,71.42857142857143
EBAY,eBay,43.59000015258789,42.709108507814406,-0.8808916447734845,-2.0208571729522853,0.0113634656097778,0.0196864453311715,1651.9550111965682,42.217002049305115,14.285714285714285
ECL,Ecolab,216.38999938964844,204.8188474144371,-11.571151975211336,-5.347359863140177,0.0068776334988722,0.0206646026558462,1236.8508194969825,197.52184300573714,28.57142857142857
EIX,Edison International,66.54000091552734,65.81365713147049,-0.7263437840568514,-1.091589681489404,0.0040461897177708,0.0145587653380872,17.61088566323531,64.35584578907766,14.285714285714285
EW,Edwards Lifesciences,86.9000015258789,81.43633058043228,-5.463670945446623,-6.287308227284134,0.0060468784030296,0.0221156102085541,157.8486494797344,81.79053610556514,42.857142857142854
EA,Electronic Arts,141.0399932861328,136.01287879677886,-5.027114489353949,-3.5643184406250388,0.0025527235049156,0.0143013769399125,109.05070815899565,135.45030839440386,71.42857142857143
ELV,Elevance Health,508.9100036621094,505.14445388012695,-3.765549781982429,-0.7399244964503713,0.0104111268780003,0.0109641144631915,88.94808979562889,500.36941805574,85.71428571428571
LLY,Eli Lilly and Company,755.6599731445312,671.8128734079885,-83.84709973654276,-11.095876811845603,0.0465829735052136,0.0175601057677938,16.298945268660944,660.2654350899027,85.71428571428571
EMR,Emerson Electric,104.8000030517578,99.24421147707366,-5.555791574684136,-5.30132768406532,0.0119876639373847,0.0160288683604863,58.243451259180766,94.16971290178849,71.42857142857143
ENPH,Enphase,127.5500030517578,124.82711247923157,-2.722890572526225,-2.1347632358905697,0.0002784511503279,0.0427322552554392,162.9278575038065,110.94369973059464,57.14285714285714
ETR,Entergy,100.01000213623048,99.94154033538696,-0.06846180084352227,-0.0684549538857781,0.0020490302426299,0.0128732076206285,31.73121315427218,97.49873235781818,42.857142857142854
EOG,EOG Resources,113.12999725341795,115.21865709660874,2.088659843190783,1.8462475858742045,0.0016008793034687,0.0177265851615059,-21.523934925515473,114.64721783242092,57.14285714285714
EPAM,EPAM Systems,297.8099975585937,290.20893973035004,-7.601057828243654,-2.55231788407243,0.0577338610361835,0.0390388197215015,10.63410205967052,278.51671891609254,57.14285714285714
EQT,EQT,33.72999954223633,33.598804411655884,-0.13119513058044419,-0.3889568110315658,0.0275869912617648,0.0237727213822302,-73.92967346020892,33.81818173592571,14.285714285714285
EFX,Equifax,257.8500061035156,242.36287219255416,-15.487133910961461,-6.006256949532142,0.0060234968796432,0.0200646334522573,1137.1022916910001,236.05286759254366,57.14285714285714
EQIX,Equinix,854.739990234375,812.3108812099854,-42.42910902438962,-4.963978462357342,0.0140776945880631,0.0170331258435803,80.28043646176248,802.3865799782751,57.14285714285714
EQR,Equity Residential,60.119998931884766,59.13423577678287,-0.9857631551018926,-1.6396593024207307,0.0048186749877653,0.0137637382796122,15.885879899540612,59.22942215883516,14.285714285714285
ESS,Essex Property Trust,232.9499969482422,230.26511260287478,-2.684884345367408,-1.1525582230266982,0.0095646503107975,0.016010739060011,12.79110543477724,229.10765033459413,28.57142857142857
EL,Estée Lauder Companies (The),145.11000061035156,142.03954026667594,-3.07046034367562,-2.115953642588977,0.0112040509522512,0.0253417282823029,44.24291826370309,141.81581496205072,57.14285714285714
ETSY,Etsy,75.87000274658203,74.7752947459821,-1.0947080005999368,-1.4428732845264776,0.0044108408110951,0.0329393493654281,81.57684284818667,73.60506753371075,71.42857142857143
EG,Everest Re,368.1099853515625,347.3296866991211,-20.780298652441388,-5.645133106779273,0.0128650307302409,0.0169933154790227,36.03618521022788,352.7269270563651,57.14285714285714
EVRG,Evergy,50.18000030517578,50.824682646692736,0.6446823415169547,1.2847396125871673,0.00084372134667,0.0130084359580837,232.1362024941512,50.87987836563325,42.857142857142854
ES,Eversource,57.52000045776367,57.96867312834313,0.44867267057945526,0.7800289760235848,0.0194133135833784,0.0181812295458331,-33.60226894396147,58.13885527305217,28.57142857142857
EXC,Exelon,34.72999954223633,34.73021181691491,0.0002122746785815366,0.0006112141703986554,0.004668829724102,0.0130440680030038,-60.66793025985081,35.209651321069856,42.857142857142854
